title,authors,journal,doi,pub_date,times_cited,abstract
"Three new genera of damselflies (Odonata: Chlorocyphidae, Platycnemididae)","['Dijkstra, KDB']",INTERNATIONAL JOURNAL OF ODONATOLOGY,10.1080/13887890.2013.832606,SEP 1 2013,0,"The genera Stenocypha [type species: Libellago gracilis], Matticnemis [type species: Platycnemis doi] and Spesbona [type species: Metacnemis angusta], first recognized by molecular analysis, are diagnosed and discussed on morphological grounds."
