title,authors,journal,doi,pub_date,times_cited,abstract
"Conservation of White-bellied Heron Ardea insignis (Hume, 1878) habitat in Namdapha National Park, Arunachal Pradesh, India","['Krishna, CM', 'Ray, PC', 'Sarma, K', 'Kumar, A']",CURRENT SCIENCE,NA,APR 25 2012,0,NA
