title,authors,journal,doi,pub_date,times_cited,abstract
"Aspects of the length, mass, fecundity, feeding habits and some parasites of the shortfin minnow, Barbus brevipinnis (Cyprinidae) from the Marite River, Mpumalanga Province, South Africa","['Schulz, GWC', 'Schoonbee, HJ']",WATER SA,NA,APR 1999,6,"The ecology of the shortfin minnow Barbus brevipinnis from the Marite River, Incomati River system, Mpumalanga, was investigated. Aspects considered include length, mass, feeding biology, fecundity and the occurrence of ecto- and endoparasites. Factors which may affect the incidence and eventual survival of the shortfin minnow in the Incomati River system are briefly discussed."
