title,authors,journal,doi,pub_date,times_cited,abstract
"Description of the larva of Aeshna persephone Donnelly, 1961 (Odonata: Aeshnidae)","['Novelo-Gutierrez, R', 'Tennessen, KJ']",ZOOTAXA,NA,MAY 26 2010,1,The last instar larva of Aeshna persephone is described and compared to the other Aeshna species inhabiting Mexico and the southwestern United States. A key is provided to separate A. persephone from the six other sympatric species of Aeshna. Larvae inhabit roots of riparian herbaceous vegetation in open streams with boulders.
